entity1,relation,entity2
user_59,has_score,quiz_181:19.0
user_60,attempted,quiz_181
user_60,has_score,quiz_181:18.0
user_62,attempted,quiz_181
user_62,has_score,quiz_181:16.0
user_63,attempted,quiz_181
user_63,has_score,quiz_181:18.0
user_64,attempted,quiz_181
user_64,has_score,quiz_181:13.0
user_65,attempted,quiz_181
user_65,has_score,quiz_181:18.0
user_66,attempted,quiz_181
user_66,has_score,quiz_181:14.0
user_70,attempted,quiz_181
user_70,has_score,quiz_181:19.0
user_71,attempted,quiz_181
user_71,has_score,quiz_181:18.0
user_39,attempted,quiz_182
user_39,has_score,quiz_182:18.0
user_40,attempted,quiz_182
user_40,has_score,quiz_182:18.0
user_41,attempted,quiz_182
user_41,has_score,quiz_182:15.0
user_42,attempted,quiz_182
user_42,has_score,quiz_182:17.0
user_43,attempted,quiz_182
user_43,has_score,quiz_182:16.0
user_44,attempted,quiz_182
user_44,has_score,quiz_182:18.0
user_45,attempted,quiz_182
user_45,has_score,quiz_182:18.0
user_46,attempted,quiz_182
user_46,has_score,quiz_182:14.0
user_47,attempted,quiz_182
user_47,has_score,quiz_182:16.0
user_48,attempted,quiz_182
user_48,has_score,quiz_182:15.0
user_49,attempted,quiz_182
user_49,has_score,quiz_182:19.0
user_50,attempted,quiz_182
user_50,has_score,quiz_182:17.0
user_52,attempted,quiz_182
user_52,has_score,quiz_182:20.0
user_53,attempted,quiz_182
user_53,has_score,quiz_182:17.0
user_54,attempted,quiz_182
user_54,has_score,quiz_182:19.0
user_55,attempted,quiz_182
user_55,has_score,quiz_182:14.0
user_56,attempted,quiz_182
user_56,has_score,quiz_182:19.0
user_57,attempted,quiz_182
user_57,has_score,quiz_182:19.0
user_58,attempted,quiz_182
user_58,has_score,quiz_182:18.0
user_59,attempted,quiz_182
user_59,has_score,quiz_182:18.0
user_60,attempted,quiz_182
user_60,has_score,quiz_182:19.0
user_62,attempted,quiz_182
user_62,has_score,quiz_182:16.0
user_63,attempted,quiz_182
user_63,has_score,quiz_182:19.0
user_64,attempted,quiz_182
user_64,has_score,quiz_182:13.0
user_65,attempted,quiz_182
user_65,has_score,quiz_182:16.0
user_66,attempted,quiz_182
user_66,has_score,quiz_182:14.0
user_70,attempted,quiz_182
user_70,has_score,quiz_182:18.0
user_71,attempted,quiz_182
user_71,has_score,quiz_182:18.0
user_39,attempted,quiz_183
user_39,has_score,quiz_183:18.0
user_40,attempted,quiz_183
user_40,has_score,quiz_183:15.0
user_41,attempted,quiz_183
user_41,has_score,quiz_183:15.0
user_42,attempted,quiz_183
user_42,has_score,quiz_183:17.0
user_43,attempted,quiz_183
user_43,has_score,quiz_183:17.0
user_44,attempted,quiz_183
user_44,has_score,quiz_183:18.0
user_45,attempted,quiz_183
user_45,has_score,quiz_183:18.0
user_46,attempted,quiz_183
user_46,has_score,quiz_183:12.0
user_47,attempted,quiz_183
user_47,has_score,quiz_183:17.0
user_48,attempted,quiz_183
user_48,has_score,quiz_183:16.0
user_49,attempted,quiz_183
user_49,has_score,quiz_183:18.0
user_50,attempted,quiz_183
user_50,has_score,quiz_183:16.0
user_52,attempted,quiz_183
user_52,has_score,quiz_183:18.0
user_53,attempted,quiz_183
user_53,has_score,quiz_183:15.0
user_54,attempted,quiz_183
user_54,has_score,quiz_183:19.0
user_55,attempted,quiz_183
user_55,has_score,quiz_183:14.0
user_56,attempted,quiz_183
user_56,has_score,quiz_183:19.0
user_57,attempted,quiz_183
user_57,has_score,quiz_183:19.0
user_58,attempted,quiz_183
user_58,has_score,quiz_183:15.0
user_59,attempted,quiz_183
user_59,has_score,quiz_183:18.0
user_60,attempted,quiz_183
user_60,has_score,quiz_183:18.0
user_62,attempted,quiz_183
user_62,has_score,quiz_183:17.0
user_63,attempted,quiz_183
user_63,has_score,quiz_183:18.0
user_64,attempted,quiz_183
user_64,has_score,quiz_183:15.0
user_65,attempted,quiz_183
user_65,has_score,quiz_183:19.0
user_66,attempted,quiz_183
user_66,has_score,quiz_183:16.0
user_70,attempted,quiz_183
user_70,has_score,quiz_183:19.0
user_71,attempted,quiz_183
user_71,has_score,quiz_183:18.0
user_39,attempted,quiz_184
user_39,has_score,quiz_184:18.0
user_40,attempted,quiz_184
user_40,has_score,quiz_184:17.0
user_41,attempted,quiz_184
user_41,has_score,quiz_184:15.0
user_42,attempted,quiz_184
user_42,has_score,quiz_184:18.0
user_43,attempted,quiz_184
user_43,has_score,quiz_184:16.0
user_44,attempted,quiz_184
user_44,has_score,quiz_184:18.0
user_45,attempted,quiz_184
user_45,has_score,quiz_184:19.0
user_47,attempted,quiz_184
user_47,has_score,quiz_184:16.0
user_48,attempted,quiz_184
user_48,has_score,quiz_184:17.0
user_49,attempted,quiz_184
user_49,has_score,quiz_184:18.0
user_50,attempted,quiz_184
user_50,has_score,quiz_184:16.0
user_51,attempted,quiz_184
user_51,has_score,quiz_184:16.0
user_52,attempted,quiz_184
user_52,has_score,quiz_184:18.0
user_53,attempted,quiz_184
user_53,has_score,quiz_184:19.0
user_54,attempted,quiz_184
user_54,has_score,quiz_184:18.0
user_55,attempted,quiz_184
user_55,has_score,quiz_184:12.0
user_56,attempted,quiz_184
user_56,has_score,quiz_184:18.0
user_57,attempted,quiz_184
user_57,has_score,quiz_184:18.0
user_58,attempted,quiz_184
user_58,has_score,quiz_184:15.0
user_59,attempted,quiz_184
user_59,has_score,quiz_184:20.0
user_60,attempted,quiz_184
user_60,has_score,quiz_184:18.0
user_61,attempted,quiz_184
user_61,has_score,quiz_184:15.0
user_62,attempted,quiz_184
user_62,has_score,quiz_184:17.0
user_63,attempted,quiz_184
user_63,has_score,quiz_184:18.0
user_64,attempted,quiz_184
user_64,has_score,quiz_184:17.0
user_65,attempted,quiz_184
user_65,has_score,quiz_184:17.0
user_66,attempted,quiz_184
user_66,has_score,quiz_184:14.0
user_70,attempted,quiz_184
user_70,has_score,quiz_184:18.0
user_71,attempted,quiz_184
user_71,has_score,quiz_184:18.0
user_39,attempted,quiz_185
user_39,has_score,quiz_185:19.0
user_40,attempted,quiz_185
user_40,has_score,quiz_185:16.0
user_41,attempted,quiz_185
user_41,has_score,quiz_185:13.0
user_42,attempted,quiz_185
user_42,has_score,quiz_185:17.0
user_43,attempted,quiz_185
user_43,has_score,quiz_185:16.0
user_44,attempted,quiz_185
user_44,has_score,quiz_185:18.0
user_45,attempted,quiz_185
user_45,has_score,quiz_185:18.0
user_47,attempted,quiz_185
user_47,has_score,quiz_185:16.0
user_48,attempted,quiz_185
user_48,has_score,quiz_185:15.0
user_49,attempted,quiz_185
user_49,has_score,quiz_185:18.0
user_50,attempted,quiz_185
user_50,has_score,quiz_185:15.0
user_52,attempted,quiz_185
user_52,has_score,quiz_185:18.0
user_53,attempted,quiz_185
user_53,has_score,quiz_185:16.0
user_54,attempted,quiz_185
user_54,has_score,quiz_185:19.0
user_55,attempted,quiz_185
user_55,has_score,quiz_185:15.0
user_56,attempted,quiz_185
user_56,has_score,quiz_185:18.0
user_57,attempted,quiz_185
user_57,has_score,quiz_185:19.0
user_58,attempted,quiz_185
user_58,has_score,quiz_185:16.0
user_59,attempted,quiz_185
user_59,has_score,quiz_185:20.0
user_60,attempted,quiz_185
user_60,has_score,quiz_185:18.0
user_61,attempted,quiz_185
user_61,has_score,quiz_185:15.0
user_62,attempted,quiz_185
user_62,has_score,quiz_185:15.0
user_63,attempted,quiz_185
user_63,has_score,quiz_185:18.0
user_64,attempted,quiz_185
user_64,has_score,quiz_185:13.0
user_65,attempted,quiz_185
user_65,has_score,quiz_185:16.0
user_66,attempted,quiz_185
user_66,has_score,quiz_185:12.0
user_70,attempted,quiz_185
user_70,has_score,quiz_185:18.0
user_71,attempted,quiz_185
user_71,has_score,quiz_185:18.0
user_39,attempted,quiz_186
user_39,has_score,quiz_186:18.0
user_40,attempted,quiz_186
user_40,has_score,quiz_186:17.0
user_41,attempted,quiz_186
user_41,has_score,quiz_186:14.0
user_42,attempted,quiz_186
user_42,has_score,quiz_186:15.0
user_43,attempted,quiz_186
user_43,has_score,quiz_186:18.0
user_44,attempted,quiz_186
user_44,has_score,quiz_186:18.0
user_45,attempted,quiz_186
user_45,has_score,quiz_186:18.0
user_46,attempted,quiz_186
user_46,has_score,quiz_186:15.0
user_47,attempted,quiz_186
user_47,has_score,quiz_186:18.0
user_48,attempted,quiz_186
user_48,has_score,quiz_186:16.0
user_49,attempted,quiz_186
user_49,has_score,quiz_186:18.0
user_50,attempted,quiz_186
user_50,has_score,quiz_186:15.0
user_51,attempted,quiz_186
user_51,has_score,quiz_186:14.0
user_52,attempted,quiz_186
user_52,has_score,quiz_186:19.0
user_53,attempted,quiz_186
user_53,has_score,quiz_186:18.0
user_54,attempted,quiz_186
user_54,has_score,quiz_186:19.0
user_55,attempted,quiz_186
user_55,has_score,quiz_186:13.0
user_56,attempted,quiz_186
user_56,has_score,quiz_186:19.0
user_57,attempted,quiz_186
user_57,has_score,quiz_186:18.0
user_58,attempted,quiz_186
user_58,has_score,quiz_186:16.0
user_59,attempted,quiz_186
user_59,has_score,quiz_186:19.0
user_60,attempted,quiz_186
user_60,has_score,quiz_186:19.0
user_61,attempted,quiz_186
user_61,has_score,quiz_186:15.0
user_62,attempted,quiz_186
user_62,has_score,quiz_186:17.0
user_63,attempted,quiz_186
user_63,has_score,quiz_186:18.0
user_64,attempted,quiz_186
user_64,has_score,quiz_186:14.0
user_65,attempted,quiz_186
user_65,has_score,quiz_186:15.0
user_66,attempted,quiz_186
user_66,has_score,quiz_186:14.0
user_70,attempted,quiz_186
user_70,has_score,quiz_186:18.0
user_71,attempted,quiz_186
user_71,has_score,quiz_186:19.0
user_39,attempted,quiz_187
user_39,has_score,quiz_187:19.0
user_40,attempted,quiz_187
user_40,has_score,quiz_187:16.0
user_41,attempted,quiz_187
user_41,has_score,quiz_187:13.0
user_42,attempted,quiz_187
user_42,has_score,quiz_187:15.0
user_43,attempted,quiz_187
user_43,has_score,quiz_187:17.0
user_44,attempted,quiz_187
user_44,has_score,quiz_187:18.0
user_45,attempted,quiz_187
user_45,has_score,quiz_187:19.0
user_46,attempted,quiz_187
user_46,has_score,quiz_187:12.0
user_47,attempted,quiz_187
user_47,has_score,quiz_187:17.0
user_48,attempted,quiz_187
user_48,has_score,quiz_187:16.0
user_49,attempted,quiz_187
user_49,has_score,quiz_187:18.0
user_50,attempted,quiz_187
user_50,has_score,quiz_187:17.0
user_51,attempted,quiz_187
user_51,has_score,quiz_187:15.0
user_52,attempted,quiz_187
user_52,has_score,quiz_187:18.0
user_53,attempted,quiz_187
user_53,has_score,quiz_187:17.0
user_54,attempted,quiz_187
user_54,has_score,quiz_187:20.0
user_55,attempted,quiz_187
user_55,has_score,quiz_187:15.0
user_56,attempted,quiz_187
user_56,has_score,quiz_187:18.0
user_57,attempted,quiz_187
user_57,has_score,quiz_187:19.0
user_58,attempted,quiz_187
user_58,has_score,quiz_187:15.0
user_59,attempted,quiz_187
user_59,has_score,quiz_187:18.0
user_60,attempted,quiz_187
user_60,has_score,quiz_187:18.0
user_61,attempted,quiz_187
user_61,has_score,quiz_187:15.0
user_62,attempted,quiz_187
user_62,has_score,quiz_187:16.0
user_63,attempted,quiz_187
user_63,has_score,quiz_187:18.0
user_64,attempted,quiz_187
user_64,has_score,quiz_187:15.0
user_65,attempted,quiz_187
user_65,has_score,quiz_187:16.0
user_66,attempted,quiz_187
user_66,has_score,quiz_187:15.0
user_70,attempted,quiz_187
user_70,has_score,quiz_187:18.0
user_71,attempted,quiz_187
user_71,has_score,quiz_187:19.0
course_4,includes,module_60
module_60,has_lesson,lesson_bai-01-tong-quan-ve-co-so-du-lieu
module_60,has_lesson,lesson_bai-10-phuc-hoi-and-sao-luu-du-lieu
module_60,has_lesson,lesson_bai-11-ngon-ngu-dieu-khien-du-lieu-dcl
module_60,has_lesson,lesson_bai-12-ngon-ngu-dinh-nghia-du-lieu-ddl
module_60,has_lesson,lesson_bai-2-co-so-du-lieu-quan-he
module_60,has_lesson,lesson_bai-3-ngon-ngu-hoi-co-cau-truc-sql
module_60,has_lesson,lesson_bai-4-rang-buoc-toan-ven
module_60,has_lesson,lesson_bai-5-thiet-ke-co-so-du-lieu
module_60,has_lesson,lesson_bai-6-dang-chuan-normalization
module_60,has_lesson,lesson_bai-7-chi-muc-index
module_60,has_lesson,lesson_bai-8-khung-nhin-view
module_60,has_lesson,lesson_bai-9-giao-dich-transaction
module_60,has_quiz,quiz_188
quiz_188,has_question,question_2422
quiz_188,has_question,question_2423
quiz_188,has_question,question_2424
quiz_188,has_question,question_2425
quiz_188,has_question,question_2426
quiz_188,has_question,question_2427
quiz_188,has_question,question_2428
quiz_188,has_question,question_2429
quiz_188,has_question,question_2430
quiz_188,has_question,question_2431
quiz_188,has_question,question_2432
quiz_188,has_question,question_2433
quiz_188,has_question,question_2434
quiz_188,has_question,question_2435
quiz_188,has_question,question_2436
quiz_188,has_question,question_2437
quiz_188,has_question,question_2438
quiz_188,has_question,question_2439
quiz_188,has_question,question_2440
quiz_188,has_question,question_2441
module_60,has_quiz,quiz_189
quiz_189,has_question,question_2442
quiz_189,has_question,question_2443
quiz_189,has_question,question_2444
quiz_189,has_question,question_2445
quiz_189,has_question,question_2446
quiz_189,has_question,question_2447
quiz_189,has_question,question_2448
quiz_189,has_question,question_2449
quiz_189,has_question,question_2450
quiz_189,has_question,question_2451
quiz_189,has_question,question_2452
quiz_189,has_question,question_2453
quiz_189,has_question,question_2454
quiz_189,has_question,question_2455
quiz_189,has_question,question_2456
quiz_189,has_question,question_2457
quiz_189,has_question,question_2458
quiz_189,has_question,question_2459
quiz_189,has_question,question_2460
quiz_189,has_question,question_2461
module_60,has_quiz,quiz_190
quiz_190,has_question,question_2462
quiz_190,has_question,question_2463
quiz_190,has_question,question_2464
quiz_190,has_question,question_2465
quiz_190,has_question,question_2466
quiz_190,has_question,question_2467
quiz_190,has_question,question_2468
quiz_190,has_question,question_2469
quiz_190,has_question,question_2470
quiz_190,has_question,question_2471
quiz_190,has_question,question_2472
quiz_190,has_question,question_2473
quiz_190,has_question,question_2474
quiz_190,has_question,question_2475
quiz_190,has_question,question_2476
quiz_190,has_question,question_2477
quiz_190,has_question,question_2478
quiz_190,has_question,question_2479
quiz_190,has_question,question_2480
quiz_190,has_question,question_2481
module_60,has_quiz,quiz_191
quiz_191,has_question,question_2482
quiz_191,has_question,question_2483
quiz_191,has_question,question_2484
quiz_191,has_question,question_2485
quiz_191,has_question,question_2486
quiz_191,has_question,question_2487
quiz_191,has_question,question_2488
quiz_191,has_question,question_2489
quiz_191,has_question,question_2490
quiz_191,has_question,question_2491
quiz_191,has_question,question_2492
quiz_191,has_question,question_2493
quiz_191,has_question,question_2494
quiz_191,has_question,question_2495
quiz_191,has_question,question_2496
quiz_191,has_question,question_2497
quiz_191,has_question,question_2498
quiz_191,has_question,question_2499
quiz_191,has_question,question_2500
quiz_191,has_question,question_2501
module_60,has_quiz,quiz_192
quiz_192,has_question,question_2502
quiz_192,has_question,question_2503
quiz_192,has_question,question_2504
quiz_192,has_question,question_2505
quiz_192,has_question,question_2506
quiz_192,has_question,question_2507
quiz_192,has_question,question_2508
quiz_192,has_question,question_2509
quiz_192,has_question,question_2510
quiz_192,has_question,question_2511
quiz_192,has_question,question_2512
quiz_192,has_question,question_2513
quiz_192,has_question,question_2514
quiz_192,has_question,question_2515
quiz_192,has_question,question_2516
quiz_192,has_question,question_2517
quiz_192,has_question,question_2518
quiz_192,has_question,question_2519
quiz_192,has_question,question_2520
quiz_192,has_question,question_2521
module_60,has_quiz,quiz_193
quiz_193,has_question,question_2522
quiz_193,has_question,question_2523
quiz_193,has_question,question_2524
quiz_193,has_question,question_2525
quiz_193,has_question,question_2526
quiz_193,has_question,question_2527
quiz_193,has_question,question_2528
quiz_193,has_question,question_2529
quiz_193,has_question,question_2530
quiz_193,has_question,question_2531
quiz_193,has_question,question_2532
quiz_193,has_question,question_2533
quiz_193,has_question,question_2534
quiz_193,has_question,question_2535
quiz_193,has_question,question_2536
quiz_193,has_question,question_2537
quiz_193,has_question,question_2538
quiz_193,has_question,question_2539
quiz_193,has_question,question_2540
quiz_193,has_question,question_2541
module_60,has_quiz,quiz_194
quiz_194,has_question,question_2542
quiz_194,has_question,question_2543
quiz_194,has_question,question_2544
quiz_194,has_question,question_2545
quiz_194,has_question,question_2546
quiz_194,has_question,question_2547
quiz_194,has_question,question_2548
quiz_194,has_question,question_2549
quiz_194,has_question,question_2550
quiz_194,has_question,question_2551
quiz_194,has_question,question_2552
quiz_194,has_question,question_2553
quiz_194,has_question,question_2554
quiz_194,has_question,question_2555
quiz_194,has_question,question_2556
quiz_194,has_question,question_2557
quiz_194,has_question,question_2558
quiz_194,has_question,question_2559
quiz_194,has_question,question_2560
quiz_194,has_question,question_2561
quiz_194,has_question,question_4290
quiz_194,has_question,question_4291
quiz_194,has_question,question_4292
quiz_194,has_question,question_4293
quiz_194,has_question,question_4294
quiz_194,has_question,question_4295
quiz_194,has_question,question_4296
quiz_194,has_question,question_4297
quiz_194,has_question,question_4298
quiz_194,has_question,question_4299
quiz_194,has_question,question_4300
quiz_194,has_question,question_4301
quiz_194,has_question,question_4302
quiz_194,has_question,question_4303
quiz_194,has_question,question_4304
quiz_194,has_question,question_4305
quiz_194,has_question,question_4306
quiz_194,has_question,question_4307
quiz_194,has_question,question_4308
quiz_194,has_question,question_4309
module_60,has_quiz,quiz_195
quiz_195,has_question,question_2562
quiz_195,has_question,question_2563
quiz_195,has_question,question_2564
quiz_195,has_question,question_2565
quiz_195,has_question,question_2566
quiz_195,has_question,question_2567
